id_projeto_pesquisa,codigo_projeto,titulo,palavras_chave,id_projeto,ano,data_inicio,data_fim,situacao,tipo_projeto,categoria_projeto,id_unidade,unidade,id_coordenador,coordenador,edital,id_grupo_pesquisa,grupo_pesquisa,linha_pesquisa,area_conhecimento_cnpq,objetivos_desenvolvimento_sustentavel
97835326,PVB5287-2013,O Reconhecimento de Voz como Única Modalidade de Biometria e em Sistemas de Combinação de Biometrias,"comites de classificadores, biometricas",91796000,2013,2013/08/01 00:00:00.000,2014/07/31 00:00:00.000,FINALIZADO,INTERNO,Pesquisa Científica,125,departamento de informática e matemática aplicada,,,(2013) EditalPIBIC_PIBIC_AF_PIBITI_2013-2014,87.0,"Computability, Approximate Reasoning, Ordered structures and Logics",inteligência artificial;reconhecimento de padrões;agentes inteligentes;,sistemas de informação,
95489402,PVB7633-2013,Desenvolvimento e Avaliação de Arquiteturas para Sistemas Baseados em Dispositivos Móveis,"computação pervasiva, dispositivos móveis",91793959,2013,2013/01/01 00:00:00.000,2013/12/31 00:00:00.000,EM EXECUÇÃO,INTERNO,Pesquisa Científica,125,departamento de informática e matemática aplicada,,,(2013) EDITAL No. 004/2012  PROPESQ-REUNI 2013,127151828.0,Collaborative & Automated Software Engineering,arquitetura de software,engenharia de software,
95503036,PVB7679-2013,Usando eFlowMining para Construção de Aplicações Robustas,"teste de software, tratamento de exceções",91794057,2013,2013/01/01 00:00:00.000,2013/12/31 00:00:00.000,EM EXECUÇÃO,INTERNO,Pesquisa Científica,125,departamento de informática e matemática aplicada,,,(2013) EDITAL No. 004/2012  PROPESQ-REUNI 2013,89.0,ConSiste: Concepção de Sistemas de Computação,confiabilidade de sistemas de software,engenharia de software,
95504620,PVB7751-2013,TestBoot: Uma ferramenta para apoiar o ensino de Programação e Teste de Software,"teste de software, automação, test driven development, test driven learning, problem oriented programming",91794072,2013,2013/01/01 00:00:00.000,2013/12/31 00:00:00.000,FINALIZADO,INTERNO,Pesquisa Científica,125,departamento de informática e matemática aplicada,,,(2013) EDITAL No. 004/2012  PROPESQ-REUNI 2013,,,teste de software,engenharia de software,
95524781,PVB7844-2013,Concepção de Recursos Didáticos Tecnológicos para Apoiar o Ensino das Disciplinas de (Prática de) Algoritmos e Estruturas de Dados I,interação humano-computador; informática na educação; hardware; software,91794235,2013,2013/01/01 00:00:00.000,2016/12/31 00:00:00.000,RENOVADO,INTERNO,Pesquisa Científica,125,departamento de informática e matemática aplicada,,,(2014) EDITAIS No. 004 e 005/2013 - PROPESQ-NUPLAM 2014,95169514.0,Grupo de Pesquisa em Artefatos Físicos de Interação (PAIRG),informática na educação,engenharia de software,
97616886,PVB8172-2013,Algoritmos Experimentais para Otimização de Serviços em Nuvens Híbridas e Heterogêneas,"computação em nuvem híbrida, caminho mais curto multiobjetivo, algoritmos experimentais, otimização combinatória",91795580,2013,2013/08/01 00:00:00.000,2015/07/31 00:00:00.000,RENOVADO,INTERNO,Pesquisa Científica,125,departamento de informática e matemática aplicada,,,(2013) EditalPIBIC_PIBIC_AF_PIBITI_2013-2014,88.0,TEORIA DOS GRAFOS E ALGORITMOS,otimização combinatória;metaheurística;computação evolucionária;,sistemas de computação,
95511465,PVB8354-2013,Desenvolvimento de uma Plataforma de Conteúdo e Jogos Digitais Educacionais,"jogos educacionais, plataforma, infraestrutura",91794135,2013,2013/01/01 00:00:00.000,2014/07/31 00:00:00.000,RENOVADO,INTERNO,Pesquisa Científica,125,departamento de informática e matemática aplicada,,,(2013) EditalPIBIC_PIBIC_AF_PIBITI_2013-2014,89.0,ConSiste: Concepção de Sistemas de Computação,jogos educacionais,engenharia de software,
95103704,PVB9148-2013,Gestão da identidade utilizando dados biométricos,"biometrias, segurança, identificação",91793282,2013,2013/01/01 00:00:00.000,2018/07/31 00:00:00.000,RENOVADO,INTERNO,Pesquisa Científica,125,departamento de informática e matemática aplicada,,,(2014) EDITAIS No. 004 e 005/2013 - PROPESQ-NUPLAM 2014,85074788.0,PROCESSAMENTO GRÁFICO E INTELIGÊNCIA COMPUTACIONAL,segurança da identidade,processamento de sinais biológicos,
95471793,PVB9243-2013,Plataforma Web de Suporte a Internet das Coisas (Internet of Things),"web, internet das coisas, plataforma de desenvolvimento",91793828,2013,2015/08/01 00:00:00.000,2017/07/31 00:00:00.000,RENOVADO,INTERNO,Pesquisa Científica,125,departamento de informática e matemática aplicada,,,(2014) EDITAIS No. 004 e 005/2013 - PROPESQ-NUPLAM 2014,,,engenharia de software,engenharia de software,
95525334,PVB9439-2013,"Estudo comparativo de estimadores de movimento, segundo padrão SBTVD, em arquiteturas com hardware dedicado e em arquiteturas com unidades de processamento gráfico. ","arquiteturas dedicadas, estimativa de movimento, gpu, hadware reconfigurável, h.264, sbtvd",91794242,2013,2013/01/01 00:00:00.000,2016/07/31 00:00:00.000,RENOVADO,INTERNO,Pesquisa Científica,125,departamento de informática e matemática aplicada,,,(2014) EDITAIS No. 004 e 005/2013 - PROPESQ-NUPLAM 2014,89.0,ConSiste: Concepção de Sistemas de Computação,sistemas integrados e distribuidos,arquitetura de sistemas de computação,
95525094,PVB9476-2013,Processos de Inovação em Ecossistemas para Desenvolvimento Colaborativo de Software,"mídia social, web social, comunidades virtuais, desenvolvimento de software, inovação",91794240,2013,2013/01/01 00:00:00.000,2013/12/31 00:00:00.000,FINALIZADO,INTERNO,Pesquisa Científica,125,departamento de informática e matemática aplicada,,,(2013) EDITAL No. 004/2012  PROPESQ-REUNI 2013,89.0,ConSiste: Concepção de Sistemas de Computação,engenharia de software;interação humano-computador;computação ubíqua;,teleinformática,
97638546,PVB9704-2013,UTILIZANDO SMARTPHONES E TABLETS PARA GERENCIAMENTO DE DISPOSITIVOS EM AMBIENTES RESIDENCIAIS,"sistemas ubíquos, android, upnp",91795607,2013,2013/08/01 00:00:00.000,2014/07/31 00:00:00.000,EM EXECUÇÃO,INTERNO,Pesquisa Científica,125,departamento de informática e matemática aplicada,,,(2013) EditalPIBIC_PIBIC_AF_PIBITI_2013-2014,89.0,ConSiste: Concepção de Sistemas de Computação,sistemas distribuídos autoadaptativos,engenharia de software,
97712389,PVB9733-2013,O Problema do Caixeiro Alugador com Coleta de Prêmios: Modelos e Algoritmos de Solução,caixeiro alugador com coleta de prêmios,91795706,2013,2013/08/01 00:00:00.000,2017/07/31 00:00:00.000,RENOVADO,INTERNO,Pesquisa Científica,125,departamento de informática e matemática aplicada,,,(2013) EditalPIBIC_PIBIC_AF_PIBITI_2013-2014,88.0,TEORIA DOS GRAFOS E ALGORITMOS,otimização combinatória,sistemas de computação,
97712483,PVB9734-2013,Multiobjective Multicast Packing Problem,"multicast packing problem, multiobjetivo, algoritmo evolucionário",91795708,2013,2013/08/01 00:00:00.000,2017/07/31 00:00:00.000,RENOVADO,INTERNO,Pesquisa Científica,125,departamento de informática e matemática aplicada,,,(2013) EditalPIBIC_PIBIC_AF_PIBITI_2013-2014,88.0,TEORIA DOS GRAFOS E ALGORITMOS,otimização combinatória;metaheurística;computação evolucionária;,sistemas de computação,
97712628,PVB9736-2013,O Problema do Passeio do Robô Seletivo: Um Estudo Algorítmico,"robô seletivo, roteamento, algoritmos evolucionários",91795710,2013,2013/08/01 00:00:00.000,2017/07/31 00:00:00.000,RENOVADO,INTERNO,Pesquisa Científica,125,departamento de informática e matemática aplicada,,,(2013) EditalPIBIC_PIBIC_AF_PIBITI_2013-2014,88.0,TEORIA DOS GRAFOS E ALGORITMOS,otimização combinatória;metaheurística;computação evolucionária;,sistemas de computação,
97712779,PVB9737-2013,Algoritmos Metaheurísticos na Solução do Hiker Dice,"hiker dice, metaheurísticas",91795711,2013,2013/08/01 00:00:00.000,2015/07/31 00:00:00.000,RENOVADO,INTERNO,Pesquisa Científica,125,departamento de informática e matemática aplicada,,,(2013) EditalPIBIC_PIBIC_AF_PIBITI_2013-2014,88.0,TEORIA DOS GRAFOS E ALGORITMOS,otimização combinatória;metaheurística;computação evolucionária;,sistemas de computação,
97754624,PVB9756-2013,O envelhecimento e o processamento biométrico,"biometria, envelhecimento",91795812,2013,2013/08/01 00:00:00.000,2014/07/31 00:00:00.000,FINALIZADO,INTERNO,Pesquisa Científica,125,departamento de informática e matemática aplicada,,,(2013) EditalPIBIC_PIBIC_AF_PIBITI_2013-2014,85074788.0,PROCESSAMENTO GRÁFICO E INTELIGÊNCIA COMPUTACIONAL,segurança da identidade,modelos analíticos e de simulação,
98364793,PVC10262-2013,Ergodesign & Inovação: Projeto e Desenvolvimento de Aplicativo para Avaliação de Design por meio da técnica Diferencial Semântico,design; diferencial semântico; desenvolvimento; avaliação,91796733,2013,2013/08/01 00:00:00.000,2016/12/31 00:00:00.000,RENOVADO,INTERNO,Pesquisa Científica,6968,programa de pós-graduação em design,,,(2014) EDITAIS No. 004 e 005/2013 - PROPESQ-NUPLAM 2014,121192136.0,Estudos sobre Design,"desenho, modelagem 3d e fabricação digital",programação visual,
95467434,PVD6215-2013,Inteligência artificial na epidemiologia e equidade em Saúde Bucal Coletiva. ,"epidemiologia, , saúde bucal, equidade em saúde, inteligência artificial",91793802,2013,2013/01/01 00:00:00.000,2013/12/31 00:00:00.000,EM EXECUÇÃO,INTERNO,Pesquisa Científica,195,departamento de odontologia,,,(2013) EDITAL No. 004/2012  PROPESQ-REUNI 2013,93973472.0,Grupo de Estudos e Pesquisas de Avaliação em Saúde-GEPEAS,"pesquisa em avaliação, epidemiologia e saúde",epidemiologia,
93956829,PVF9481-2013,Uma Estratégia Baseada em Algoritmos Genéticos para Formação de Equipes Heterogêneas,"trabalho colaborativo, estratégias para formação de equipes; equipes heterogêneas; algoritmos genéticos.",91792223,2013,2013/01/01 00:00:00.000,2013/12/31 00:00:00.000,FINALIZADO,INTERNO,Pesquisa Científica,235,ceres - depto ciências exatas e aplicadas,,,(2013) EDITAL No. 004/2012  PROPESQ-REUNI 2013,89008644.0,"Engenharia de Software, Inteligência Computacional e Matemática Aplicada (ENIGMA)",informática aplicada à educação,astronomia dinâmica,
2371611,PVG10066-2013,Análise de algoritmos na era multicore,"multicore, manycore, programação paralela, lei de amdahl, escalabilidade em paralelismo ",2371609,2013,2013/08/01 00:00:00.000,2015/07/31 00:00:00.000,RENOVADO,INTERNO,Pesquisa Científica,56,departamento de engenharia de computacao e automacao,,,(2013) EditalPIBIC_PIBIC_AF_PIBITI_2013-2014,,,paralelismo,análise de algoritmos e complexidade de computação,
106546619,PVG11779-2013,N-MAR (Robô Aquático de Monitoramento) ,"robo aquático, veleiro autonomo",91801938,2013,2013/01/01 00:00:00.000,2016/01/01 00:00:00.000,RENOVADO,EXTERNO,Pesquisa Científica,56,departamento de engenharia de computacao e automacao,,,,2050913.0,Laboratórios Associados Natalnet,visão computacional e robótica,arquitetura de sistemas de computação,
97869193,PVG4392-2013,Desenvolvimento de técnicas de percepção robótica ,"robótica, visão, percepção",91796159,2013,2013/08/01 00:00:00.000,2014/07/31 00:00:00.000,FINALIZADO,INTERNO,Pesquisa Científica,56,departamento de engenharia de computacao e automacao,,,(2013) EditalPIBIC_PIBIC_AF_PIBITI_2013-2014,20.0,SISTEMAS INTELIGENTES,robótica;inteligência artificial;visão computacional;controle de sistemas não-lineares,processamento gráfico (graphics),
95487130,PVG7715-2013,Benchmark de Algoritmos de Sistemas Lineares de Grande Escala Aplicados ao Método dos Elementos Finitos,"sistemas lineares, algoritmos, programação, otimização, elementos finitos, álgebra linear computacional",91793940,2013,2013/01/01 00:00:00.000,2013/12/31 00:00:00.000,EM EXECUÇÃO,INTERNO,Pesquisa Científica,50,departamento de engenharia mecanica,,,(2013) EDITAL No. 004/2012  PROPESQ-REUNI 2013,106469506.0,Prototipagem Rápida e Simulação Biomecânica na Saúde,otimização e simulação biomecânica,métodos de síntese e otimização aplicados ao projeto mecânico,
97810004,PVG8405-2013,Estudo Sobre Técnicas de Controle Inteligente e Suas Aplicações,"controle inteligente, lógica fuzzy, redes neurais artificiais, algoritmos genéticos, técnicas hibridas.",91795925,2013,2013/08/01 00:00:00.000,2015/07/31 00:00:00.000,RENOVADO,INTERNO,Pesquisa Científica,56,departamento de engenharia de computacao e automacao,,,(2013) EditalPIBIC_PIBIC_AF_PIBITI_2013-2014,18.0,CONTROLE E ACIONAMENTO DE SISTEMAS,controle inteligente; inteligência artificial; sistemas de controle; aplicações industriais,automação eletrônica de processos elétricos e industriais,
95449360,PVG9219-2013,Algoritmos Genéticos Aplicados ao Projeto de Controle com Realimentação de Estados.,processamento de sinais. algoritmos genéticos. geradores eólicos,91793763,2013,2013/01/01 00:00:00.000,2013/12/31 00:00:00.000,FINALIZADO,INTERNO,Pesquisa Científica,5204,departamento de engenharia de comunicações,,,(2013) EDITAL No. 004/2012  PROPESQ-REUNI 2013,88682241.0,GppCom - Grupo de Pesquisa em Prototipagem Rápida de Soluções para Comunicação,processamento de sinais,"controle de processos eletrônicos, retroalimentação",
95478707,PVG9266-2013,Concepção e Avaliação de Desempenho de Estratégias para Aumento de Eficiência de Sistemas e Dispositivos de Comunicação Sem Fio Modernos,"ns-3, consumo de energia, redes multi-rat, otimização convexa, computação evolutiva",91793886,2013,2013/01/01 00:00:00.000,2016/12/31 00:00:00.000,RENOVADO,INTERNO,Pesquisa Científica,5204,departamento de engenharia de comunicações,,,(2014) EDITAIS No. 004 e 005/2013 - PROPESQ-NUPLAM 2014,88682241.0,GppCom - Grupo de Pesquisa em Prototipagem Rápida de Soluções para Comunicação,soluções para sistemas e redes de comunicação,sistemas de telecomunicações,
95504280,PVG9380-2013,Sistemas computacionais de apoio à decisão para problemas de roteamento de veículos e suas variantes,otimização; roteamento; pesquisa operacional,91794066,2013,2013/01/01 00:00:00.000,2015/07/31 00:00:00.000,RENOVADO,INTERNO,Pesquisa Científica,56,departamento de engenharia de computacao e automacao,,,(2014) EDITAIS No. 004 e 005/2013 - PROPESQ-NUPLAM 2014,50936282.0,Pesquisa Operacional e Logística - POLO,logística,"programação linear, não-linear, mista e dinâmica",
97727863,PVG9783-2013,Um Anjo para ELA: Sistema Fuzzy para Monitoramento Remoto de Pacientes com Esclerose Lateral Amiotrófica ,"visão computacional, lógica fuzzy, monitoramento de pacientes",91795756,2013,2013/08/01 00:00:00.000,2014/07/31 00:00:00.000,EM EXECUÇÃO,INTERNO,Pesquisa Científica,5205,departamento de engenharia biomedica,,,(2013) EditalPIBIC_PIBIC_AF_PIBITI_2013-2014,85199087.0,Laboratório de Inovação Tecnológica em Saúde,informática em saúde,modelagem de fenômenos biológicos,
95511219,PVH7516-2013,Orquestra Neural: Composição musical baseada em ativação de populações de neurônios do córtex sensorial primário,"composição musical, cross domain mapping, neurociências, música, computação",91794133,2013,2013/01/01 00:00:00.000,2013/12/31 00:00:00.000,EM EXECUÇÃO,INTERNO,Pesquisa Científica,284,escola de música,,,(2013) EDITAL No. 004/2012  PROPESQ-REUNI 2013,9532260.0,GRUMUS,processos criativos e práticas interpretativas,composição musical,
95359183,PVH9363-2013,"J-Syncker: Desenvolvimento de um Aplicativo para Geração de Material Pré-Composicional baseado em uma Interpretação Computacional do ""Sistema Schillinger de Composição Musical""","música, tecnologia, composição, java, computação, joseph schillinger",91793655,2013,2014/08/01 00:00:00.000,2015/07/31 00:00:00.000,RENOVADO,INTERNO,Pesquisa Científica,284,escola de música,,,(2013) EditalPIBIC_PIBIC_AF_PIBITI_2013-2014,9532260.0,GRUMUS,processos criativos e práticas interpretativas,composição musical,
95937623,PVI9537-2013,Inteligência Computacional em Ciências Agrárias: aplicações e perspectivas,"redes neurais artificiais, inteligência artificial, agroinformática",91794711,2013,2013/02/01 00:00:00.000,2015/07/31 00:00:00.000,RENOVADO,INTERNO,Pesquisa Científica,351,escola agrícola de jundiaí,,,(2013) Edital PROPESQ No. 005/2012 - PIBIC EM 2013-2014,15492760.0,TECNOLOGIAS APLICADAS ÀS CIÊNCIAS AGRÁRIAS,informática aplicada à agricultura e automação agrícola,sistemas de informação,
98007011,PVJ10181-2013,"Proteção completa para circuitos elétricos utilizando o ""Smart Circuit Break""","proteção elétrica, correção de fator de potência, microcontrolador.",91796440,2013,2013/08/01 00:00:00.000,2015/07/31 00:00:00.000,RENOVADO,INTERNO,Pesquisa Científica,4885,escola de ciências e tecnologia,,,(2013) EditalPIBIC_PIBIC_AF_PIBITI_2013-2014,118696510.0,Processamento de Sinais e Redes Elétricas Inteligentes,sistemas embarcados aplicados às redes inteligentes,circuitos eletrônicos,
